subject,topic,topic_subject_label,topic_grade,subtopic,learning_objective,learning_objective_code,is_current_version,question_question_type,question_lifecycle_status,question_retired_at,question_difficulty_band,question_difficulty_rating,question_bloom_level,question_usage_type,question_keywords,question_created_at,question_updated_at,question_grade_level,question_input_type,version_version_number,version_prompt,version_options,version_correct_answer,version_model_answer,version_explanation,version_payload,version_time_allocated_ms,version_created_at
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:47:28.428Z,2026-05-21T10:47:28.541Z,grade 5,,1,A classroom poster is a square with side length 89 cm. What is its area?,"[{""text"":""7921 cm²"",""correct"":true},{""text"":""7821 cm²"",""correct"":false},{""text"":""8911 cm²"",""correct"":false},{""text"":""7912 cm²"",""correct"":false}]",7921 cm²,,"Use base 100. Since 89 is 11 less than 100, first find 89 - 11 = 78 and 11² = 121. For base 100, the right part should have 2 digits, so regroup 78|121 as 79|21. Therefore 89² = 7921, so the area is 7921 cm². 7821 keeps the left part without regrouping, and 7912 swaps the last two digits.","{""focus"":""Real-life square area near 100"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q8"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.475Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,analyze,diagnostic,[],2026-05-21T10:47:28.468Z,2026-05-21T10:47:28.648Z,grade 5,,1,Compare these possible answers for 95². Decide which one is correct.,"[{""text"":""9025"",""correct"":true},{""text"":""9125"",""correct"":false},{""text"":""9525"",""correct"":false},{""text"":""9005"",""correct"":false}]",9025,,95 is 5 less than 100. So 95² = 90 | 25 = 9025. The incorrect options come from not subtracting 5 correctly or not using 25 as the last two digits.,"{""focus"":""Choose correct result among close options"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q9"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.539Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:47:28.652Z,2026-05-21T10:47:28.859Z,grade 5,,1,Look at the near-base square of 99. Decide which answer is correct.,"[{""text"":""9801"",""correct"":true},{""text"":""9901"",""correct"":false},{""text"":""9701"",""correct"":false},{""text"":""9810"",""correct"":false}]",9801,,99 is 1 less than 100. So 99² = 98 | 01 = 9801. Options like 9901 and 9810 come from forgetting to subtract 1 correctly or placing the final digits incorrectly.,"{""focus"":""Judge the correct square near 100"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q4"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.736Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:47:28.654Z,2026-05-21T10:47:28.862Z,grade 5,,1,Choose the equation that matches the near-base square of 94.,"[{""text"":""94² = 8836"",""correct"":true},{""text"":""94² = 8936"",""correct"":false},{""text"":""94² = 9636"",""correct"":false},{""text"":""94² = 8864"",""correct"":false}]",94² = 8836,,"94 is 6 less than 100. Subtract 6 from 94 to get 88, and 6² = 36, so 94² = 8836. Other answers show common subtraction or digit-order errors.","{""focus"":""Match number to squared result"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q5"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.736Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:47:28.679Z,2026-05-21T10:47:28.865Z,grade 5,,1,Pick the correct value of 93 squared from the options below.,"[{""text"":""8649"",""correct"":true},{""text"":""8749"",""correct"":false},{""text"":""9349"",""correct"":false},{""text"":""8609"",""correct"":false}]",8649,,93 is 7 less than 100. The near-base method gives 93² = 86 | 49 = 8649. The other options use the wrong left part or wrong square of 7.,"{""focus"":""Direct squaring near 100"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q6"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.737Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,understand,diagnostic,[],2026-05-21T10:47:28.728Z,2026-05-21T10:47:28.912Z,grade 5,,1,Decide which claim about 92² is true.,"[{""text"":""92² = 8464"",""correct"":true},{""text"":""92² = 8564"",""correct"":false},{""text"":""92² = 9264"",""correct"":false},{""text"":""92² = 8446"",""correct"":false}]",92² = 8464,,"92 is 8 less than 100. Subtract 8 from 92 to get 84 and use 8² = 64, so 92² = 8464. The other choices show common left-part or last-two-digit mistakes.","{""focus"":""Identify the true squared statement"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q7"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.855Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:47:28.731Z,2026-05-21T10:47:28.914Z,grade 5,,1,Choose the method result that correctly solves 91 squared using the near-base idea.,"[{""text"":""8281"",""correct"":true},{""text"":""8381"",""correct"":false},{""text"":""9181"",""correct"":false},{""text"":""8218"",""correct"":false}]",8281,,"91 is 9 less than 100. Subtract 9 from 91 to get 82, and 9² = 81. So 91² = 8281. Other choices use the wrong first part or reverse the last digits.","{""focus"":""Near-base squaring with 91"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q10"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.857Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:47:28.734Z,2026-05-21T10:47:28.915Z,grade 5,,1,A square tile has side length 86 cm. Choose the correct area of the tile.,"[{""text"":""7396 cm²"",""correct"":true},{""text"":""7296 cm²"",""correct"":false},{""text"":""8696 cm²"",""correct"":false},{""text"":""7369 cm²"",""correct"":false}]",7396 cm²,,"86² = 7396, so the area is 7396 cm². The other choices result from using the wrong first part or switching the final digits.","{""focus"":""Area of a square using squaring"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q13"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.860Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,understand,diagnostic,[],2026-05-21T10:47:28.735Z,2026-05-21T10:47:28.915Z,grade 5,,1,Choose the sentence that is correct about 87².,"[{""text"":""87² = 7569"",""correct"":true},{""text"":""87² = 7469"",""correct"":false},{""text"":""87² = 8769"",""correct"":false},{""text"":""87² = 7596"",""correct"":false}]",87² = 7569,,87 squared is 7569. This is the correct value. The distractors show common errors such as wrong left digits or reversing the last two digits.,"{""focus"":""Recognise a correct square"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q12"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.861Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:47:28.735Z,2026-05-21T10:47:28.917Z,grade 5,,1,Choose the correct result for squaring 88 using the near-base method.,"[{""text"":""7744"",""correct"":true},{""text"":""7844"",""correct"":false},{""text"":""8844"",""correct"":false},{""text"":""7447"",""correct"":false}]",7744,,"88 is 12 less than 100, and 88² = 7744. The correct square is 7744. The wrong options show place-value mistakes or incorrect subtraction.","{""focus"":""Square a number near 100"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q11"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.863Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:47:28.733Z,2026-05-21T10:47:28.917Z,grade 5,,1,Look at the possible values for 84² and pick the correct one.,"[{""text"":""7056"",""correct"":true},{""text"":""7156"",""correct"":false},{""text"":""8456"",""correct"":false},{""text"":""7065"",""correct"":false}]",7056,,84² = 7056. This matches the near-base result. The incorrect options use a wrong first part or swap the final digits.,"{""focus"":""Judge a square value near 100"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q14"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.864Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:47:28.852Z,2026-05-21T10:47:28.953Z,grade 5,,1,Choose the equation that matches the near-base square of 83.,"[{""text"":""83² = 6889"",""correct"":true},{""text"":""83² = 6789"",""correct"":false},{""text"":""83² = 8389"",""correct"":false},{""text"":""83² = 6898"",""correct"":false}]",83² = 6889,,83² = 6889. The near-base pattern and known square fact agree. The distractors show common subtraction or digit-order mistakes.,"{""focus"":""Match a number with its square"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q15"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.911Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:47:28.858Z,2026-05-21T10:47:28.950Z,grade 5,,1,Pick the correct value of 82 squared from these options.,"[{""text"":""6724"",""correct"":true},{""text"":""6824"",""correct"":false},{""text"":""8224"",""correct"":false},{""text"":""6742"",""correct"":false}]",6724,,82² = 6724. The other choices use the wrong first digits or reverse the last two digits 24.,"{""focus"":""Direct square recall near base"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q16"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.913Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:47:28.862Z,2026-05-21T10:47:28.951Z,grade 5,,1,A garden patch is a square with side length 79 m. Choose the correct area.,"[{""text"":""6241 m²"",""correct"":true},{""text"":""6141 m²"",""correct"":false},{""text"":""7941 m²"",""correct"":false},{""text"":""6214 m²"",""correct"":false}]",6241 m²,,"79² = 6241, so the area is 6241 m². The other answers are based on common mistakes with the left part or switching the last two digits.","{""focus"":""Use squaring in area context"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q18"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.914Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,understand,diagnostic,[],2026-05-21T10:47:28.864Z,2026-05-21T10:47:28.977Z,grade 5,,1,Select the true statement about 81².,"[{""text"":""81² = 6561"",""correct"":true},{""text"":""81² = 6661"",""correct"":false},{""text"":""81² = 8161"",""correct"":false},{""text"":""81² = 6516"",""correct"":false}]",81² = 6561,,81 squared equals 6561. The distractors show errors in the first two digits or in the order of the last two digits.,"{""focus"":""Recognise correct statement"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q17"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.919Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,analyze,diagnostic,[],2026-05-21T10:47:28.910Z,2026-05-21T10:47:29.021Z,grade 5,,1,Compare the answers shown for 78². Decide which one is correct.,"[{""text"":""6084"",""correct"":true},{""text"":""6184"",""correct"":false},{""text"":""7884"",""correct"":false},{""text"":""6048"",""correct"":false}]",6084,,"78² = 6084. The distractors show likely errors: wrong tens in the first part, carrying over the original number, or reversing 84 to 48.","{""focus"":""Choose correct square from near choices"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q19"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.947Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:47:28.915Z,2026-05-21T10:47:29.027Z,grade 5,,1,Choose the correct result for squaring 76 using the near-base method.,"[{""text"":""5776"",""correct"":true},{""text"":""5676"",""correct"":false},{""text"":""7676"",""correct"":false},{""text"":""5767"",""correct"":false}]",5776,,76² = 5776. The wrong options come from using the wrong first two digits or mixing up the last two digits.,"{""focus"":""Square a number near 100"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q21"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.974Z
math,Vedic Mathematics,math,grade 5,Advanced Squaring,Apply the Vedic near-base squaring method,T403.S1.L2,true,mcq,active,,easy,1.0,apply,diagnostic,[],2026-05-21T10:47:28.917Z,2026-05-21T10:47:29.027Z,grade 5,,1,Choose the method result that correctly gives 77 squared.,"[{""text"":""5929"",""correct"":true},{""text"":""5829"",""correct"":false},{""text"":""7729"",""correct"":false},{""text"":""5992"",""correct"":false}]",5929,,77² = 5929. This is the correct square. The other options use an incorrect first part or reverse the last two digits.,"{""focus"":""Near-base squaring with 77"",""grade"":5,""topic"":""Vedic Mathematics"",""subject"":""Maths"",""subtopic"":""Advanced Squaring"",""visualMode"":null,""questionSvg"":null,""questionType"":""mcq"",""questionNumber"":""Q20"",""learning_objective"":""Students can apply the Vedic near-base squaring method""}",,2026-05-21T10:47:28.975Z
